Trial,Enc_Latency_ns,Enc_RAM_Bytes,CPU_Percent,Enc_Throughput_bps
675,9556,14008320,0.0,93763080.79
676,9574,14008320,0.0,93586797.58
677,9389,14008320,0.0,95430823.30
678,9203,14008320,0.0,97359556.67
679,9334,14008320,0.0,95993143.35
680,9574,14008320,0.0,93586797.58
681,9315,14008320,0.0,96188942.57
682,9667,14008320,0.0,92686459.09
683,9389,14008320,0.0,95430823.30
684,9445,14008320,0.0,94865007.94
685,9186,14008320,0.0,97539734.38
686,9592,14008320,0.0,93411175.98
687,9370,14008320,0.0,95624332.98
688,9519,14008320,0.0,94127534.40
689,9185,14008320,0.0,97550353.84
690,9408,14008320,0.0,95238095.24
691,9296,14008320,0.0,96385542.17
692,9223,14008320,0.0,97148433.26
693,9537,14008320,0.0,93949879.42
694,9259,14008320,0.0,96770709.58
695,9426,14008320,0.0,95056227.46
696,9667,14008320,0.0,92686459.09
697,9482,14008320,0.0,94494832.31
698,9166,14008320,0.0,97752563.82
699,9481,14008320,0.0,94504799.07
700,11685,14012416,0.0,76679503.64
701,10537,14012416,0.0,85033690.80
702,9667,14012416,0.0,92686459.09
703,9518,14012416,0.0,94137423.83
704,9537,14012416,0.0,93949879.42
705,9556,14012416,0.0,93763080.79
706,9685,14012416,0.0,92514197.21
707,9334,14012416,0.0,95993143.35
708,9537,14012416,0.0,93949879.42
709,9426,14012416,0.0,95056227.46
710,9926,14016512,0.0,90267983.07
711,9519,14016512,0.0,94127534.40
712,9537,14016512,0.0,93949879.42
713,9408,14016512,0.0,95238095.24
714,9482,14016512,0.0,94494832.31
715,9685,14016512,0.0,92514197.21
716,9518,14016512,0.0,94137423.83
717,9667,14016512,0.0,92686459.09
718,9537,14016512,0.0,93949879.42
719,9426,14016512,0.0,95056227.46
720,9666,14016512,0.0,92696048.00
721,9352,14016512,0.0,95808383.23
722,9296,14016512,0.0,96385542.17
723,9315,14016512,0.0,96188942.57
724,9500,14016512,0.0,94315789.47
725,9704,14016512,0.0,92333058.53
726,9277,14016512,0.0,96582947.07
